trial,sigma,low_threshold,high_threshold,dice_slice
28,2.2445958117902487,23.431817846221303,107.70333622444501,0.35303265940902023
46,2.6290785894843514,31.761935424008666,108.78268869819958,0.3528468323977546
51,2.630050251458912,31.240582326568994,111.04299847392247,0.3528468323977546
376,2.5776190544143334,11.677869440606225,103.67157243637406,0.3525641025641026
45,2.714233175664126,33.036614538078844,108.97003604434074,0.3525641025641026
48,2.7134717891252143,31.297640432112406,107.73600613889053,0.3525641025641026
392,2.585929060467931,11.450001977689777,131.30112376871705,0.3522818254603683
47,2.7073897850328454,30.905673634292036,107.54023951089975,0.3522818254603683
389,2.616111197021945,45.3896087837629,105.98991490840484,0.35180722891566263
399,2.5875815596417047,45.08678683226876,131.99031507591238,0.35152487961476725
395,2.591168288315288,11.622883562106036,131.99494051653392,0.3506805444355484
386,2.60316975313841,45.414853552029896,131.9009209380484,0.3504823151125402
397,2.600960428786468,11.466979221079825,132.69025818989783,0.3496391339214114
394,2.5999196440059444,11.598295432333046,145.9957071954981,0.3496391339214114
393,2.598996441320814,11.821060434274603,132.6763312879288,0.3496391339214114
49,2.7237406521828134,30.76370523041782,103.6597227264079,0.3496391339214114
44,2.7702225319650977,33.283839983556874,102.61479517629475,0.34935897435897434
50,2.760901303890045,30.96589396925877,110.05869283377179,0.34935897435897434
19,2.7840333322848316,31.58763913189006,94.49833533282707,0.3480352846832398
10,2.8035608792983524,22.83650392660726,129.94197637938467,0.3474779823859087
233,1.6976198206534947,43.047345645925944,127.12268102324646,0.3420074349442379
231,1.5997637561006295,42.04267204465356,128.3193693301508,0.3385070214338507
251,1.6009743355082953,41.91710078741679,126.85132140311529,0.3385070214338507
89,2.045349259610142,39.570584478129945,110.5081795598032,0.33821376281112736
52,1.9811408617402786,40.00623993730204,112.67643036029034,0.33819241982507287
86,2.008972201069249,37.932946063940186,106.75809917315506,0.3367198838896952
70,1.9254971949619009,38.0076349506735,114.56070698562334,0.3364757070340827
