trial,beta,t_marker_bg,t_marker_fg,dice_slice
119,34.52859479279929,179.96018521978178,29.898681163257997,0.9589358010410642
42,26.037525997937944,230.73367952321505,8.049618654573415,0.9587628865979382
40,571.9963980214134,135.67192439147405,22.141326447015214,0.9582836710369488
29,19.8496346610578,179.65268558828933,2.4263595931746362,0.958259847148736
105,417.9679909751804,164.75599632705814,28.777810466800847,0.958139534883721
70,19.969702389720148,199.6232380658411,8.98442921121334,0.958139534883721
112,502.3022446422637,160.39811867621947,36.20138220277817,0.9580218516388729
109,114.11713451860284,127.86128946725682,34.19853244832821,0.9580130100532229
23,398.8722358877311,133.87774917260492,15.064407065170133,0.9569957601453665
157,77.53690479161754,121.4560067628441,0.19966784635297663,0.9564684242795831
156,82.11063825508101,120.41458616274788,6.305063866221591,0.956414978514426
91,97.81782327393783,168.63196922940492,36.43733336383352,0.9563218390804598
46,24.95836670429866,190.6396188017041,3.299723837647739,0.9563191613278975
118,21.15586229852206,219.09313199689433,12.249186889370574,0.9559164733178654
15,715.7863088950152,122.69261014144811,22.524781519743726,0.955837870538415
33,41.43491814728027,171.83643698726377,37.05462720467349,0.9552752293577982
90,19.784183768114854,174.15368269619958,30.60990831196985,0.9548916227299356
122,737.9492982027465,123.70800019019222,22.830872189601784,0.9545729860690491
96,20.157684253689492,189.66525888921115,27.43306622555316,0.9543859649122807
37,22.941240321744612,250.83047137849437,7.232704467888649,0.953757225433526
65,743.4575790675739,164.51573920713233,39.9229621748443,0.9530892448512586
85,155.0978714148656,121.96552475099212,6.984444936306566,0.9524984577421345
32,156.0763089179152,185.48367598439597,0.6890919318783473,0.9523809523809523
193,216.39906872440486,172.35944798442787,25.73562812504503,0.9513888888888888
129,289.9614483073516,178.95672156076745,22.735882447451953,0.948512585812357
142,144.65265686778727,166.74233103392038,39.54566657472279,0.9476082004555809
86,382.6857353709366,173.79623651190104,0.991436734550093,0.9474969474969475
6,311.0195314495236,188.4333598370119,10.607320206351304,0.9465209890741806
71,742.9659797541406,164.06086630043347,5.678332964475188,0.9460122699386503
4,25.776639338961246,253.62384309826172,39.92175107039225,0.9452286843591191
92,18.918564651187555,175.14206743085197,24.67301812514669,0.9433526011560693
113,10.879325988979488,199.2985765899603,16.782732149454706,0.9433314253005152
79,12.067934818460623,218.92770497175496,17.826500119001928,0.9422527158376215
28,11.719374044666301,222.41038049004368,14.047811037364522,0.9422527158376215
10,13.644103753377415,193.49773833435245,18.256793771324634,0.9421203438395416
57,771.5123795007142,159.2835002035518,5.995985344445387,0.9421182266009852
125,31.025159294929104,219.62389449206484,13.351400482754826,0.9421023046655425
116,14.229320843294555,248.88984695213844,21.023719534519884,0.9411092052601486
196,17.348445357403882,245.69128679768284,2.2004266457943054,0.9400230680507498
41,31.410206045306246,234.54702093957735,17.784659535257333,0.9399887829500841
84,10.064660035359935,245.54098639498534,35.23838027485334,0.9395138496325608
89,12.855162033461632,238.13159756981855,24.49140144083946,0.9389617798060468
67,151.14204638628323,182.2008448538764,24.27550470743409,0.9383135257498585
117,35.914371074445036,195.79305812118065,24.28152125061565,0.9382436260623229
147,18.963133060343957,235.05906722249193,39.62540808496998,0.937007874015748
194,17.69152786171003,242.1912692274854,26.136386322981977,0.9368541905855339
98,176.87883481511267,183.6110464420377,25.723726325417793,0.9361942405420667
107,15.319608207773207,233.6666453174123,24.266641883492976,0.9351692484222605
44,15.241776951229555,240.97895914200075,29.218021109508314,0.9346330275229358
9,34.168713263656514,247.9426596837112,2.334595655577578,0.9329608938547486
59,973.2070328288986,188.6249729953688,5.077727140598212,0.9296274393849793
110,859.1655304248344,183.47489315882402,25.694695852031344,0.9278119753777281
60,114.1426677429827,197.10236414734538,13.764843209782768,0.9193370165745857
17,817.9904701833184,195.3082529894803,3.434490126650749,0.9017142857142857
22,38.88455338219497,211.517444065733,32.40171877391225,0.89470871191876
3,62.826697240328386,202.08363511823842,4.283620902057326,0.8821975699947174
58,59.97619954578493,203.72454906699556,3.142390168138527,0.8817317845828934
288,58.88177237943182,221.46562919397098,3.2447869035188814,0.8675324675324675
237,53.58413977415085,220.86703140598962,1.86800057958412,0.8661825726141079
278,53.05267786151584,219.85154162709148,3.348576160807222,0.8661825726141079
295,60.842792236918825,227.69349670514828,3.1849200951770467,0.8657335406946605
279,57.53757863991062,227.75404849655826,3.3928242055164453,0.8652849740932642
272,57.171193776121434,230.08254499061454,4.85530046770299,0.8652849740932642
264,50.931842871685056,226.41247030337757,4.2452829160092875,0.8643892339544513
269,52.33665281462008,229.1635721102262,4.264906592216064,0.8643892339544513
273,58.89582542278938,235.68700846651308,4.72296318128348,0.8643892339544513
230,49.63125529572691,234.44522794908357,2.0839803780244877,0.8639420589756854
243,53.54720352314413,236.84733197936416,4.372587955653854,0.8639420589756854
303,60.82516238688511,233.75743755958473,3.055487324489132,0.8639420589756854
247,53.1900472689038,235.49040294681225,4.002828589362931,0.8634953464322648
259,53.93392488194379,249.80665959308593,4.488878844166651,0.8617131062951496
123,103.74202768559665,204.86443308711745,5.198204083675271,0.8370221327967807
168,66.01259034423992,224.46509903032535,1.0975665639914811,0.8325024925224327
203,68.33845666571258,237.02860211318426,1.796853860071707,0.8238776517020227
177,67.34795829987756,253.01545852536032,0.29423078176283,0.8236453201970443
