trial,t_marker_bg,t_marker_fg,radius_closing,dice,hausdorff,score
319,108.04767071782291,0.6840456480796948,1,0.9619489658417641,25.942243542145693,0.9360067222996185
13,107.34846417569184,34.6896117064345,1,0.961909446713861,25.942243542145693,0.9359672031717153
383,108.43257611695559,15.805175712983267,1,0.9618888746310792,25.942243542145693,0.9359466310889335
389,108.10383903581082,15.839888104250921,1,0.9618888746310792,25.942243542145693,0.9359466310889335
391,108.76876847513182,15.740375898633893,1,0.9618888746310792,25.942243542145693,0.9359466310889335
373,108.03588916794706,15.84600083542654,1,0.9618888746310792,25.942243542145693,0.9359466310889335
394,108.522397016347,15.825192704867213,1,0.9618888746310792,25.942243542145693,0.9359466310889335
395,108.88579776642493,15.741181031171063,1,0.9618888746310792,25.942243542145693,0.9359466310889335
396,108.02737439037419,15.764133251130577,1,0.9618888746310792,25.942243542145693,0.9359466310889335
397,108.4579393525238,15.545539624751584,1,0.9618888746310792,25.942243542145693,0.9359466310889335
398,108.21944274611886,15.672664536924058,1,0.9618888746310792,25.942243542145693,0.9359466310889335
399,108.76942354164177,15.891573967499362,1,0.9618888746310792,25.942243542145693,0.9359466310889335
11,108.58792417783683,12.282251723793536,1,0.9618872444178287,25.942243542145693,0.935945000875683
370,108.12510799226214,12.411020780570858,1,0.9618872444178287,25.942243542145693,0.935945000875683
362,108.19939934316416,16.039345241450135,1,0.961868303428217,25.942243542145693,0.9359260598860714
371,108.24231315585271,16.060831367677803,1,0.961868303428217,25.942243542145693,0.9359260598860714
154,109.79318110277663,27.546754187357557,1,0.961395408490445,25.942243542145693,0.9354531649482993
135,110.28022686375132,26.17637519393374,1,0.9609640407666176,25.942243542145693,0.9350217972244719
111,109.75264180209376,49.6695776799313,1,0.9609451779686365,25.942243542145693,0.9350029344264909
132,101.62034974118052,30.282810037171366,2,0.9606184862463694,25.942243542145693,0.9346762427042237
129,112.16582444841322,17.211207353214526,1,0.9603279668616816,25.942243542145693,0.934385723319536
145,113.31339689532328,24.753217957881496,1,0.9597951344430218,25.942243542145693,0.9338528909008761
141,113.31007500879124,26.439551825813815,1,0.9597746526962719,25.942243542145693,0.9338324091541262
67,114.90251436695732,13.278740609429429,1,0.9595886319023641,25.942243542145693,0.9336463883602184
78,105.6565878943581,16.42475491850977,2,0.959569883296708,25.942243542145693,0.9336276397545623
48,100.47965533390679,37.633486312875945,3,0.9593925951202866,25.942243542145693,0.9334503515781409
116,113.19161849862422,45.31971566360817,1,0.9593856655290103,25.942243542145693,0.9334434219868646
52,115.80593171857332,11.497125537020159,1,0.9593225400482072,25.942243542145693,0.9333802965060615
62,100.4160740581319,46.75990374846782,3,0.9592493869282439,25.942243542145693,0.9333071433860982
70,100.90032521572907,48.170628249722434,3,0.9591471215351812,25.942243542145693,0.9332048779930355
35,107.75362485813787,11.04141514370906,2,0.958731241473397,25.942243542145693,0.9327889979312513
103,102.4231551761677,43.78536846321246,3,0.9584114538946651,25.942243542145693,0.9324692103525194
125,117.93199913410389,41.69134975453065,1,0.9582614253755193,25.942243542145693,0.9323191818333736
53,107.69469311369792,25.215261403231793,2,0.9580200634704266,25.942243542145693,0.9320778199282809
144,122.84263319871869,28.018590048981014,1,0.9576289230507176,25.942243542145693,0.9316866795085719
24,109.74409281482414,22.917065393359483,2,0.9574083139992763,25.942243542145693,0.9314660704571306
61,110.287831090092,3.3723756983703113,3,0.9569546992361214,25.942243542145693,0.9310124556939757
79,125.8561451573206,37.55006675516932,1,0.9568750930791652,25.942243542145693,0.9309328495370195
122,127.34790983874717,48.50982560813223,1,0.9565920159935345,25.942243542145693,0.9306497724513888
36,110.82195705453978,17.145286932554065,3,0.9565494799974479,25.942243542145693,0.9306072364553022
73,131.9299505758748,3.8197072633216256,1,0.9564662597562791,25.942243542145693,0.9305240162141334
58,140.2338370039325,12.458000265537883,1,0.9559783186310978,25.942243542145693,0.9300360750889521
86,139.87720855775862,13.15034939695548,1,0.9559783186310978,25.942243542145693,0.9300360750889521
59,113.80951903973528,33.744285774829486,2,0.9558620396540366,25.942243542145693,0.9299197961118909
28,139.9034163612776,33.22099682283676,1,0.9557567257427005,25.942243542145693,0.9298144822005548
22,141.03859928887067,47.09022530716808,1,0.9554946572345081,25.942243542145693,0.9295524136923624
114,144.36214278352114,6.755008336687018,1,0.955267629566695,25.942243542145693,0.9293253860245493
130,118.21004145593096,15.42370401326319,2,0.9552086651799936,25.942243542145693,0.9292664216378479
127,149.02733151073045,8.422871598801446,1,0.9550242079334069,25.942243542145693,0.9290819643912612
131,187.96457421874663,1.679236570996706,1,0.9549836497218329,25.942243542145693,0.9290414061796872
64,151.14752869719172,22.015614260298133,1,0.9549450082806064,25.942243542145693,0.9290027647384607
118,183.76843313661112,5.530829810974297,1,0.9549430949549855,25.942243542145693,0.9290008514128398
