trial,t_low,t_high,radius,top_n,dice,hausdorff,score
271,1.5318204610358017,120.85444528729421,3,2,0.8828234402026747,32.0,0.8508234402026746
326,1.463115085098818,120.53265161369423,3,2,0.8828234402026747,32.0,0.8508234402026746
340,1.4453607341579289,120.88551789837122,3,2,0.8828234402026747,32.0,0.8508234402026746
344,1.6543892617186717,120.86573042807251,3,2,0.8828234402026747,32.0,0.8508234402026746
331,1.567821424061985,120.8671192300155,3,2,0.8828234402026747,32.0,0.8508234402026746
332,1.470446677490108,120.97546686241068,3,2,0.8828234402026747,32.0,0.8508234402026746
319,1.531365668766277,120.97762219214017,3,2,0.8828234402026747,32.0,0.8508234402026746
333,1.5041511806270476,120.67228852344832,3,2,0.8828234402026747,32.0,0.8508234402026746
335,1.551389270911478,120.50957774203282,3,2,0.8828234402026747,32.0,0.8508234402026746
314,1.3969528300466183,120.81610860673445,3,2,0.8828234402026747,32.0,0.8508234402026746
313,1.5521811554154605,120.90283519061445,3,2,0.8828234402026747,32.0,0.8508234402026746
311,1.6138016369249302,120.97798949842375,3,2,0.8828234402026747,32.0,0.8508234402026746
330,1.5375968139916538,120.89514678932139,3,2,0.8828234402026747,32.0,0.8508234402026746
307,1.455549092630965,120.7122449573002,3,2,0.8828234402026747,32.0,0.8508234402026746
341,1.6132428130050034,120.40966551439229,3,2,0.8828234402026747,32.0,0.8508234402026746
305,1.5198759324478792,120.3171119707473,3,2,0.8828234402026747,32.0,0.8508234402026746
297,1.4917677207759654,120.71980768193495,3,2,0.8828234402026747,32.0,0.8508234402026746
288,1.377203592264195,120.47645361485165,3,2,0.8828234402026747,32.0,0.8508234402026746
355,1.4536231923671112,120.52619974661813,3,2,0.8828234402026747,32.0,0.8508234402026746
349,1.555702923285324,120.84244763510036,3,2,0.8828234402026747,32.0,0.8508234402026746
345,1.4895627513300176,120.7526013053318,3,2,0.8828234402026747,32.0,0.8508234402026746
321,1.5060030151759691,120.70632927301973,3,2,0.8828234402026747,32.0,0.8508234402026746
301,1.4835463593883467,120.96991660070006,3,2,0.8828234402026747,32.0,0.8508234402026746
280,1.637167259116663,119.87521699745358,3,2,0.882815180058831,32.0,0.8508151800588309
